metric,model_alias,model_name,pair_type,interface,random_seed,n_pairs,mean_adjusted_gain,adjusted_gain_sd,positive_pair_rate,standardized_detectability
semantic_target_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,normal_vs_expected,letter_permutation_normal_expected_taboo,29,512,-0.1113839261233806,0.5535021287126415,0.40625,-0.2012348649542542
semantic_target_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,normal_vs_expected,letter_permutation_normal_expected_taboo,47,512,-0.1425420182446638,0.5573300794990141,0.365234375,-0.2557587029445735
semantic_target_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,normal_vs_expected,letter_permutation_normal_expected_taboo,71,512,-0.0989998566607634,0.4643843430373804,0.404296875,-0.213185173326988
semantic_target_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,normal_vs_expected,letter_permutation_normal_expected_taboo,101,512,-0.0789601368208726,0.5090366721108472,0.404296875,-0.1551167944215978
semantic_target_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,normal_vs_expected,letter_permutation_normal_taboo_expected,13,512,0.9023538728555044,0.2211102342542768,1.0,4.08101359893544
semantic_target_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,normal_vs_expected,letter_permutation_normal_taboo_expected,29,512,0.8165049056212107,0.229493821065376,1.0,3.5578513697264755
semantic_target_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,normal_vs_expected,letter_permutation_normal_taboo_expected,47,512,0.911323457956314,0.249577240430299,1.0,3.65146860501018
semantic_target_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,normal_vs_expected,letter_permutation_normal_taboo_expected,71,512,0.8146779437859853,0.1876731512009591,1.0,4.340940292059326
semantic_target_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,normal_vs_expected,letter_permutation_normal_taboo_expected,101,512,0.8009447952111562,0.2241123003972581,1.0,3.573854687098447
semantic_target_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,normal_vs_expected,letter_permutation_taboo_expected_normal,13,512,-1.2407036821047466,0.2254750521416677,0.0,-5.502620668317675
semantic_target_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,normal_vs_expected,letter_permutation_taboo_expected_normal,29,512,-1.1599528392155964,0.2320432901782911,0.0,-4.998863954757509
semantic_target_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,normal_vs_expected,letter_permutation_taboo_expected_normal,47,512,-1.2918616632620494,0.2393350124928858,0.0,-5.397712811870557
semantic_target_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,normal_vs_expected,letter_permutation_taboo_expected_normal,71,512,-1.0871675610542295,0.2087861597604245,0.0,-5.207086342800307
semantic_target_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,normal_vs_expected,letter_permutation_taboo_expected_normal,101,512,-1.1076664328575134,0.2198118047174206,0.0,-5.039158084714674
semantic_target_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,normal_vs_expected,letter_reversed,13,512,-0.0999066879351933,0.3876122100526091,0.357421875,-0.2577490732854711
semantic_target_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,normal_vs_expected,letter_reversed,29,512,-0.1207095732291539,0.4202820758156188,0.345703125,-0.2872108523659958
semantic_target_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,normal_vs_expected,letter_reversed,47,512,-0.0872907688220342,0.4285000349983042,0.373046875,-0.2037123960150426
semantic_target_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,normal_vs_expected,letter_reversed,71,512,-0.0826110790173212,0.3578798630742376,0.34765625,-0.2308346669960155
semantic_target_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,normal_vs_expected,letter_reversed,101,512,-0.1250190486510594,0.3836488826469153,0.3359375,-0.325868402870128
semantic_target_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,taboo_vs_expected,letter_canonical,13,512,2.315557320912679,0.5245165767629031,1.0,4.414650410485271
semantic_target_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,taboo_vs_expected,letter_canonical,29,512,2.2072531109054885,0.5414212989344039,1.0,4.076775544755414
semantic_target_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,taboo_vs_expected,letter_canonical,47,512,2.339599311351776,0.6075928859848072,1.0,3.8506035296309866
semantic_target_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,taboo_vs_expected,letter_canonical,71,512,2.16863821943601,0.5766642208020214,1.0,3.7606602615641385
semantic_target_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,taboo_vs_expected,letter_canonical,101,512,2.1459595213333764,0.5492720147405965,1.0,3.906915815375819
semantic_target_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,taboo_vs_expected,letter_permutation_expected_taboo_normal,13,512,-1.464891237517198,0.2888647348368305,0.0,-5.071201364696398
semantic_target_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,taboo_vs_expected,letter_permutation_expected_taboo_normal,29,512,-1.3640253264456987,0.2775854849238925,0.0,-4.913892838523896
semantic_target_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,taboo_vs_expected,letter_permutation_expected_taboo_normal,47,512,-1.39451142710944,0.3298730747164624,0.0,-4.22741816169165
semantic_target_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,taboo_vs_expected,letter_permutation_expected_taboo_normal,71,512,-1.3056326576819022,0.3135600729453794,0.0,-4.163899585229835
semantic_target_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,taboo_vs_expected,letter_permutation_expected_taboo_normal,101,512,-1.2275316851834457,0.3151378140491125,0.0,-3.89522180601323
semantic_target_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,taboo_vs_expected,letter_permutation_normal_expected_taboo,13,512,-0.2496625557541847,0.1177683820661731,0.033203125,-2.1199455352447765
semantic_target_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,taboo_vs_expected,letter_permutation_normal_expected_taboo,29,512,-0.1965942631165186,0.1111661139628296,0.052734375,-1.768472928560347
semantic_target_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,taboo_vs_expected,letter_permutation_normal_expected_taboo,47,512,-0.1968279952804247,0.1426972029755285,0.08984375,-1.3793402475742935
semantic_target_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,taboo_vs_expected,letter_permutation_normal_expected_taboo,71,512,-0.1775424604614575,0.1479325490923867,0.12109375,-1.200158190680395
semantic_target_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,taboo_vs_expected,letter_permutation_normal_expected_taboo,101,512,-0.2735729590058326,0.1268208979106242,0.025390625,-2.1571599280004348
semantic_target_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,taboo_vs_expected,letter_permutation_normal_taboo_expected,13,512,0.5477304086089134,0.1543344114247395,1.0,3.548984335719656
semantic_target_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,taboo_vs_expected,letter_permutation_normal_taboo_expected,29,512,0.5373415711025397,0.1714789707002602,1.0,3.1335712414660777
semantic_target_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,taboo_vs_expected,letter_permutation_normal_taboo_expected,47,512,0.5943536746005217,0.1687148374838556,1.0,3.522829903193283
semantic_target_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,taboo_vs_expected,letter_permutation_normal_taboo_expected,71,512,0.5229849920918545,0.1581202632851757,1.0,3.3075140480169307
semantic_target_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,taboo_vs_expected,letter_permutation_normal_taboo_expected,101,512,0.6128176947434744,0.1465213267318391,1.0,4.182447077243869
semantic_target_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,taboo_vs_expected,letter_permutation_taboo_expected_normal,13,512,1.6648428812623024,0.3673985968473055,1.0,4.531435055954304
semantic_target_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,taboo_vs_expected,letter_permutation_taboo_expected_normal,29,512,1.606676496565342,0.3659018117689677,1.0,4.391004485049683
semantic_target_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,taboo_vs_expected,letter_permutation_taboo_expected_normal,47,512,1.6682523638010025,0.4178000639347878,1.0,3.992944252065484
semantic_target_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,taboo_vs_expected,letter_permutation_taboo_expected_normal,71,512,1.6097263445456822,0.4151224956517805,1.0,3.877714075741098
semantic_target_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,taboo_vs_expected,letter_permutation_taboo_expected_normal,101,512,1.505330316722393,0.4050997100155639,1.0,3.715950121673892
semantic_target_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,taboo_vs_expected,letter_reversed,13,512,-1.9539263645807905,0.3144110722778955,0.0,-6.214559654100832
semantic_target_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,taboo_vs_expected,letter_reversed,29,512,-1.7988400210936863,0.3149421894692616,0.0,-5.711651475228133
semantic_target_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,taboo_vs_expected,letter_reversed,47,512,-1.898120996852716,0.3390958244589896,0.0,-5.597594720846453
semantic_target_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,taboo_vs_expected,letter_reversed,71,512,-1.779093327621619,0.3312860785142694,0.0,-5.370262872500961
semantic_target_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,taboo_vs_expected,letter_reversed,101,512,-1.7504741984109085,0.3053560792027802,0.0,-5.732567050837908
semantic_target_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,taboo_vs_normal,letter_canonical,13,512,1.6252126656472683,0.2775371862288386,1.0,5.855837510391226
semantic_target_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,taboo_vs_normal,letter_canonical,29,512,1.6462378675738971,0.2863890615966057,1.0,5.748256788845905
semantic_target_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,taboo_vs_normal,letter_canonical,47,512,1.5815933421254158,0.2776874726499794,1.0,5.695587658428468
semantic_target_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,taboo_vs_normal,letter_canonical,71,512,1.6301971736053626,0.2954197154034745,1.0,5.518240958897725
semantic_target_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,taboo_vs_normal,letter_canonical,101,512,1.5875980717440443,0.2731494745098839,1.0,5.812195226048649
semantic_target_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,taboo_vs_normal,letter_permutation_expected_taboo_normal,13,512,0.0116703373690446,0.2733328544242133,0.529296875,0.0426964310369079
semantic_target_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,taboo_vs_normal,letter_permutation_expected_taboo_normal,29,512,0.0120374476537108,0.3047718561175289,0.529296875,0.0394965854362512
semantic_target_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,taboo_vs_normal,letter_permutation_expected_taboo_normal,47,512,0.0372639723743001,0.2741427875745739,0.548828125,0.135929063478146
semantic_target_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,taboo_vs_normal,letter_permutation_expected_taboo_normal,71,512,0.0752271975701053,0.2899464669418206,0.578125,0.2594520235530241
semantic_target_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,taboo_vs_normal,letter_permutation_expected_taboo_normal,101,512,0.103628871962428,0.2867265010659122,0.609375,0.3614206275917483
semantic_target_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,taboo_vs_normal,letter_permutation_normal_expected_taboo,13,512,-1.372143796334664,0.2768510928796144,0.0,-4.956252048935654
semantic_target_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,taboo_vs_normal,letter_permutation_normal_expected_taboo,29,512,-1.389402911067009,0.3117681493666731,0.0,-4.4565261521725255
semantic_target_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,taboo_vs_normal,letter_permutation_normal_expected_taboo,47,512,-1.2976733098427455,0.2616705191760128,0.0,-4.959188042768641
semantic_target_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,taboo_vs_normal,letter_permutation_normal_expected_taboo,71,512,-1.4105103388428688,0.28072126099896,0.0,-5.024593911496053
semantic_target_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,taboo_vs_normal,letter_permutation_normal_expected_taboo,101,512,-1.425166620562474,0.2829907334295203,0.0,-5.036089356323097
semantic_target_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,taboo_vs_normal,letter_permutation_normal_taboo_expected,13,512,-1.4339533721407254,0.2712976027459587,0.0,-5.285536464852105
semantic_target_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,taboo_vs_normal,letter_permutation_normal_taboo_expected,29,512,-1.4339246011028688,0.2853547186218774,0.0,-5.025060065689531
semantic_target_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,taboo_vs_normal,letter_permutation_normal_taboo_expected,47,512,-1.3773689183096092,0.254790936928768,0.0,-5.405878776193209
semantic_target_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,taboo_vs_normal,letter_permutation_normal_taboo_expected,71,512,-1.4123431934664648,0.2648568045999941,0.0,-5.332478414513409
semantic_target_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,taboo_vs_normal,letter_permutation_normal_taboo_expected,101,512,-1.3884442324439683,0.2511451764065406,0.0,-5.52845271531884
semantic_target_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,taboo_vs_normal,letter_permutation_taboo_expected_normal,13,512,1.6515716736515362,0.3088144040339769,1.0,5.348104402117928
semantic_target_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,taboo_vs_normal,letter_permutation_taboo_expected_normal,29,512,1.6465415457884471,0.3231143156498516,1.0,5.095848329953755
semantic_target_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,taboo_vs_normal,letter_permutation_taboo_expected_normal,47,512,1.5882070908943813,0.3190013457363272,1.0,4.978684610964384
semantic_target_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,taboo_vs_normal,letter_permutation_taboo_expected_normal,71,512,1.6872888195017974,0.329463589053438,1.0,5.121321067221556
semantic_target_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,taboo_vs_normal,letter_permutation_taboo_expected_normal,101,512,1.6643041297793388,0.3028886779515607,1.0,5.494771679928894
semantic_target_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,taboo_vs_normal,letter_reversed,13,512,0.0459025129675865,0.2235494016540954,0.515625,0.205334984696639
semantic_target_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,taboo_vs_normal,letter_reversed,29,512,0.0509894887606302,0.2460535126891184,0.509765625,0.2072292657128372
semantic_target_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,taboo_vs_normal,letter_reversed,47,512,0.0429881115754445,0.2297379502258845,0.5,0.1871180252682565
semantic_target_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,taboo_vs_normal,letter_reversed,71,512,-0.0201457763711611,0.2379007020281071,0.412109375,-0.084681449862981
semantic_target_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,taboo_vs_normal,letter_reversed,101,512,-0.0327515788376331,0.2408284922959779,0.41015625,-0.1359954485675286
semantic_target_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,normal_vs_expected,letter_canonical,13,512,3.688895712296168,0.5759721108891944,1.0,6.404642937660984
semantic_target_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,normal_vs_expected,letter_canonical,29,512,4.2419543862342834,0.6207147636878086,1.0,6.833983392036401
semantic_target_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,normal_vs_expected,letter_canonical,47,512,4.094568570454915,0.630496584598257,1.0,6.494196273979681
semantic_target_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,normal_vs_expected,letter_canonical,71,512,4.3339882890383405,0.6375110029939802,1.0,6.798295666560072
semantic_target_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,normal_vs_expected,letter_canonical,101,512,3.914417326450348,0.623354890743958,1.0,6.279596718618172
semantic_target_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,normal_vs_expected,letter_permutation_expected_taboo_normal,13,512,-2.465586632490158,0.4637329928265344,0.0,-5.316823841801663
semantic_target_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,normal_vs_expected,letter_permutation_expected_taboo_normal,29,512,-2.5155656039714813,0.6128674443947433,0.0,-4.104583506562023
semantic_target_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,normal_vs_expected,letter_permutation_expected_taboo_normal,47,512,-3.459012657403946,0.4253556340675099,0.0,-8.132048526845074
semantic_target_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,normal_vs_expected,letter_permutation_expected_taboo_normal,71,512,-3.224959452946981,0.5596759372658497,0.0,-5.762190650363987
semantic_target_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,normal_vs_expected,letter_permutation_expected_taboo_normal,101,512,-2.8992425402005515,0.6078862277154745,0.0,-4.769383493184785
semantic_target_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,normal_vs_expected,letter_permutation_normal_expected_taboo,13,512,-0.7291348874568939,0.5740755553624856,0.04296875,-1.2701026557323103
semantic_target_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,normal_vs_expected,letter_permutation_normal_expected_taboo,29,512,-1.0354836980501811,0.5900531737760886,0.00390625,-1.7548989549933731
semantic_target_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,normal_vs_expected,letter_permutation_normal_expected_taboo,47,512,-0.2384694218635559,0.9520727961543164,0.431640625,-0.2504739373152971
semantic_target_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,normal_vs_expected,letter_permutation_normal_expected_taboo,71,512,-0.5554561614990234,0.7039658809760133,0.265625,-0.7890384697748581
semantic_target_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,normal_vs_expected,letter_permutation_normal_expected_taboo,101,512,-0.3258785605430603,0.7187668423619921,0.39453125,-0.4533856340286469
semantic_target_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,normal_vs_expected,letter_permutation_normal_taboo_expected,13,512,2.231608043114344,0.5998024317052203,1.0,3.7205718502506726
semantic_target_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,normal_vs_expected,letter_permutation_normal_taboo_expected,29,512,2.355061570803324,0.7646066259260442,1.0,3.080095687048251
semantic_target_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,normal_vs_expected,letter_permutation_normal_taboo_expected,47,512,3.2418224811553955,0.5044625435763499,1.0,6.426289766080024
semantic_target_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,normal_vs_expected,letter_permutation_normal_taboo_expected,71,512,3.012361874183019,0.6656315250847077,1.0,4.525569719372394
semantic_target_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,normal_vs_expected,letter_permutation_normal_taboo_expected,101,512,2.6599090298016868,0.7172146315377015,1.0,3.708665318356468
semantic_target_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,normal_vs_expected,letter_permutation_taboo_expected_normal,13,512,-3.608224620421728,0.4786966845972559,0.0,-7.537601024869122
semantic_target_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,normal_vs_expected,letter_permutation_taboo_expected_normal,29,512,-4.006232887506485,0.559068502433514,0.0,-7.165906986475092
semantic_target_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,normal_vs_expected,letter_permutation_taboo_expected_normal,47,512,-4.130523254474004,0.5850613495244251,0.0,-7.05998312455874
semantic_target_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,normal_vs_expected,letter_permutation_taboo_expected_normal,71,512,-4.219024469455083,0.5558546417577582,0.0,-7.590157844348337
semantic_target_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,normal_vs_expected,letter_permutation_taboo_expected_normal,101,512,-3.774481723705928,0.5345185081080106,0.0,-7.061461233711321
semantic_target_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,normal_vs_expected,letter_reversed,13,512,0.808761715888977,0.4916523069531774,0.98046875,1.644987126981995
semantic_target_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,normal_vs_expected,letter_reversed,29,512,1.1721309622128804,0.4921687654322149,1.0,2.38156308270301
semantic_target_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,normal_vs_expected,letter_reversed,47,512,0.5343313018480936,0.7773846273916128,0.71875,0.6873448265126557
semantic_target_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,normal_vs_expected,letter_reversed,71,512,0.8133677542209625,0.5454864113207738,0.9375,1.4910871056376525
semantic_target_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,normal_vs_expected,letter_reversed,101,512,0.5208087960879008,0.5804732784225688,0.79296875,0.8972140759057751
semantic_target_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_expected,letter_canonical,13,512,8.030470232168833,1.7018221299341043,1.0,4.7187482704081285
semantic_target_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_expected,letter_canonical,29,512,8.05010594924291,1.6405789793802703,1.0,4.906868886180562
semantic_target_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_expected,letter_canonical,47,512,8.347083310286203,1.681155129924784,1.0,4.965088088366752
semantic_target_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_expected,letter_canonical,71,512,7.752614974975586,1.6828750654456195,1.0,4.60676798543136
semantic_target_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_expected,letter_canonical,101,512,8.135998467604319,1.6980624768346804,1.0,4.791342237754672
semantic_target_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_expected,letter_permutation_expected_taboo_normal,13,512,-6.293889979521434,1.1668323721434737,0.0,-5.393996712620807
semantic_target_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_expected,letter_permutation_expected_taboo_normal,29,512,-5.44341907898585,1.0411124909780982,0.0,-5.228463903907155
semantic_target_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_expected,letter_permutation_expected_taboo_normal,47,512,-6.16953182220459,1.091377661251494,0.0,-5.652976088158084
semantic_target_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_expected,letter_permutation_expected_taboo_normal,71,512,-5.594422181447347,1.0332145732044338,0.0,-5.414579242815639
semantic_target_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_expected,letter_permutation_expected_taboo_normal,101,512,-5.680501838525136,1.0814065411314104,0.0,-5.252882817392587
semantic_target_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_expected,letter_permutation_normal_expected_taboo,13,512,-1.1501095294952393,0.74748919989532,0.060546875,-1.5386302968073693
semantic_target_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_expected,letter_permutation_normal_expected_taboo,29,512,-1.5751635034879048,0.6410939921526487,0.001953125,-2.4569930817770755
semantic_target_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_expected,letter_permutation_normal_expected_taboo,47,512,-1.4739638169606526,0.7459951968256209,0.0234375,-1.975835532497667
semantic_target_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_expected,letter_permutation_normal_expected_taboo,71,512,-1.4131375153859456,0.7069842595178547,0.009765625,-1.998824579700925
semantic_target_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_expected,letter_permutation_normal_expected_taboo,101,512,-1.314727505048116,0.6864583427024645,0.0234375,-1.9152327581485389
semantic_target_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_expected,letter_permutation_normal_taboo_expected,13,512,0.5582717756430308,0.897339079248984,0.6875,0.6221413828430039
semantic_target_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_expected,letter_permutation_normal_taboo_expected,29,512,1.3333456615606945,0.6855153814414898,0.998046875,1.9450266145114912
semantic_target_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_expected,letter_permutation_normal_taboo_expected,47,512,0.9239123662312826,0.8808859048891527,0.806640625,1.048844533785047
semantic_target_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_expected,letter_permutation_normal_taboo_expected,71,512,0.9143169025580088,0.7375591720946507,0.87890625,1.2396522708291595
semantic_target_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_expected,letter_permutation_normal_taboo_expected,101,512,1.112623969713847,0.7604719462853617,0.935546875,1.4630703672221232
semantic_target_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_expected,letter_permutation_taboo_expected_normal,13,512,7.24687131245931,1.4948276539703544,1.0,4.847964441393074
semantic_target_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_expected,letter_permutation_taboo_expected_normal,29,512,6.613059759140015,1.402528010368593,1.0,4.715099955402717
semantic_target_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_expected,letter_permutation_taboo_expected_normal,47,512,7.233280638853709,1.4930020565237176,1.0,4.8447894678025865
semantic_target_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_expected,letter_permutation_taboo_expected_normal,71,512,6.6501078605651855,1.4068811695381456,1.0,4.726844032426917
semantic_target_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_expected,letter_permutation_taboo_expected_normal,101,512,7.024971067905426,1.4542090035007256,1.0,4.83078501851809
